Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
4477,765211,38,13,single,rented,yes,Mechanical_engineer,Jhansi,Uttar_Pradesh,4,12,1
4478,5160409,31,10,single,rented,yes,Economist,Pallavaram,Tamil_Nadu,3,13,0
4479,9644063,24,19,single,rented,no,Consultant,North_Dumdum,West_Bengal,9,14,0
4480,268562,51,19,single,rented,no,Official,Pondicherry,Puducherry,6,14,0
4481,2310505,34,18,single,rented,no,Psychologist,Gulbarga,Karnataka,14,10,0
4482,8295121,50,11,single,rented,no,Army_officer,Korba,Chhattisgarh,5,11,0
4483,2062048,50,3,single,rented,yes,Industrial_Engineer,Bareilly,Uttar_Pradesh,3,11,1
4484,6162373,42,18,single,rented,yes,Civil_engineer,Aizawl,Mizoram,4,13,0
4485,1619598,58,18,single,rented,no,Design_Engineer,Dharmavaram,Andhra_Pradesh,8,10,1
4486,8364348,70,8,single,norent_noown,no,Web_designer,Bhusawal,Maharashtra,5,13,0
4487,5695568,45,3,single,rented,no,Economist,Ratlam,Madhya_Pradesh,3,11,0
4488,6691539,66,6,single,rented,no,Police_officer,Mau,Uttar_Pradesh,6,11,0
4489,3212655,67,19,single,rented,no,Fashion_Designer,Bettiah[33],Bihar,7,14,1
4490,3145889,47,17,married,rented,yes,Drafter,Hyderabad,Telangana,4,11,0
4491,3247184,70,17,single,rented,yes,Flight_attendant,Mirzapur,Uttar_Pradesh,13,10,0
4492,6711469,43,19,single,rented,no,Surveyor,Coimbatore,Tamil_Nadu,6,12,0
4493,2096865,23,11,single,rented,no,Drafter,Dehradun,Uttarakhand,11,12,0
4494,6793952,78,14,single,rented,yes,Psychologist,Arrah,Bihar,4,13,0
4495,825128,39,8,single,rented,no,Aviator,Kollam,Kerala,8,14,0
4496,3364364,61,10,single,rented,no,Software_Developer,Kumbakonam,Tamil_Nadu,4,11,0
4497,3862781,40,10,single,rented,no,Secretary,Jalgaon,Maharashtra,5,12,0
4498,1768758,70,18,single,rented,yes,Analyst,Mehsana,Gujarat,11,14,0
4499,2212744,64,7,married,rented,no,Official,Sambhal,Uttar_Pradesh,7,10,0
4500,6379099,66,11,single,rented,no,Drafter,Raurkela_Industrial_Township,Odisha,4,11,0
4501,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
4502,362328,25,14,single,rented,no,Design_Engineer,Raebareli,Uttar_Pradesh,8,12,0
4503,3803419,61,16,married,rented,no,Aviator,Sonipat,Haryana,11,12,0
4504,2180261,78,1,single,rented,yes,Analyst,Anantapuram[24],Andhra_Pradesh,1,12,0
4505,4908917,41,4,single,rented,yes,Chartered_Accountant,Chittoor[28],Andhra_Pradesh,4,13,0
4506,3909671,25,9,single,rented,no,Police_officer,Jaipur,Rajasthan,5,13,0
4507,5053629,41,14,single,rented,no,Fashion_Designer,Bareilly,Uttar_Pradesh,10,12,0
4508,2131115,42,19,single,rented,yes,Biomedical_Engineer,Alwar,Rajasthan,14,13,0
4509,2212082,29,4,single,rented,no,Chef,Kumbakonam,Tamil_Nadu,4,11,0
4510,408434,34,8,single,rented,yes,Chartered_Accountant,Suryapet,Telangana,4,12,0
4511,7220808,71,1,single,rented,no,Financial_Analyst,Belgaum,Karnataka,1,10,0
4512,7225783,63,9,married,owned,yes,Dentist,Udupi,Karnataka,9,12,0
4513,5899176,38,15,single,rented,yes,Surgeon,Vellore,Tamil_Nadu,13,10,0
4514,413950,37,14,single,rented,no,Magistrate,Bareilly,Uttar_Pradesh,6,11,0
4515,1702499,73,12,single,rented,no,Secretary,Ambattur,Tamil_Nadu,12,14,0
4516,3254201,31,14,married,rented,no,Flight_attendant,Durgapur,West_Bengal,6,14,0
4517,7764998,33,9,married,rented,yes,Financial_Analyst,Davanagere,Karnataka,7,14,0
4518,9335602,49,17,single,rented,no,Air_traffic_controller,Bhopal,Madhya_Pradesh,8,11,0
4519,1230389,33,18,single,rented,yes,Army_officer,Jorhat,Assam,9,10,0
4520,8110051,58,0,single,rented,yes,Industrial_Engineer,Bhalswa_Jahangir_Pur,Delhi,0,13,0
4521,4496905,54,11,single,norent_noown,no,Engineer,Dibrugarh,Assam,11,11,0
4522,3545959,28,6,single,rented,no,Magistrate,Mangalore,Karnataka,6,13,0
4523,5121883,32,7,married,rented,no,Lawyer,Ludhiana,Punjab,5,12,0
4524,6011488,41,2,single,rented,no,Air_traffic_controller,Berhampore,West_Bengal,2,12,1
4525,7797908,22,4,single,rented,yes,Official,Nagercoil,Tamil_Nadu,4,14,0
4526,3318035,55,4,single,rented,yes,Drafter,Vijayanagaram,Andhra_Pradesh,4,13,0
4527,8481916,73,0,single,rented,no,Microbiologist,Silchar,Assam,0,14,1
4528,2359728,66,14,single,rented,no,Industrial_Engineer,Vijayawada,Andhra_Pradesh,3,14,0
4529,6904654,32,13,single,rented,no,Analyst,Barasat,West_Bengal,11,10,0
4530,2807047,39,12,single,rented,yes,Technician,Orai,Uttar_Pradesh,5,11,0
4531,6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
4532,76353,45,6,single,rented,yes,Civil_engineer,Kalyan-Dombivli,Maharashtra,6,13,1
4533,6495012,30,10,single,rented,no,Firefighter,Raebareli,Uttar_Pradesh,10,12,0
4534,6483186,37,14,single,rented,no,Artist,Kollam,Kerala,3,13,0
4535,7475292,33,3,single,rented,no,Designer,Mango,Jharkhand,3,10,1
4536,6468679,60,3,single,rented,yes,Politician,Bareilly,Uttar_Pradesh,3,13,0
4537,313244,59,10,single,rented,no,Civil_servant,Maheshtala,West_Bengal,10,14,1
4538,3483879,28,1,single,rented,no,Flight_attendant,Serampore,West_Bengal,1,11,0
4539,3921757,77,11,single,rented,no,Economist,Kolkata,West_Bengal,3,14,1
4540,4825118,52,1,single,rented,no,Magistrate,Danapur,Bihar,1,10,1
4541,7238876,41,8,single,rented,no,Technology_specialist,Alwar,Rajasthan,8,14,0
4542,4076147,25,16,married,rented,no,Police_officer,Raipur,Chhattisgarh,6,10,0
4543,9886718,44,20,single,rented,yes,Technology_specialist,Gangtok,Sikkim,9,11,0
4544,9601421,59,18,single,rented,no,Aviator,Ambarnath,Maharashtra,9,14,0
4545,5830306,68,16,married,rented,no,Analyst,Visakhapatnam[4],Andhra_Pradesh,7,10,0
4546,7511885,43,6,single,rented,no,Magistrate,Tezpur,Assam,6,12,0
4547,3001816,30,8,single,rented,no,Chartered_Accountant,Durgapur,West_Bengal,8,11,0
4548,7878347,68,6,single,rented,no,Technical_writer,Uluberia,West_Bengal,6,10,0
4549,4826921,36,5,single,rented,no,Web_designer,Begusarai,Bihar,5,13,0
4550,7716196,27,5,single,rented,no,Mechanical_engineer,Kirari_Suleman_Nagar,Delhi,5,14,1
4551,1832125,54,13,single,rented,yes,Scientist,Vijayanagaram,Andhra_Pradesh,12,14,0
4552,544376,71,19,single,rented,no,Drafter,Silchar,Assam,9,12,0
4553,6460018,75,0,single,rented,no,Computer_operator,Kochi,Kerala,0,14,0
4554,6461329,41,18,single,rented,yes,Consultant,Jorhat,Assam,8,12,0
4555,5959497,70,8,single,rented,no,Physician,Kolkata,West_Bengal,8,11,0
4556,817369,23,12,single,rented,no,Surveyor,Mysore[7][8][9],Karnataka,11,13,0
4557,6460510,23,17,married,rented,no,Biomedical_Engineer,Siliguri,West_Bengal,12,14,0
4558,6743958,24,15,single,rented,no,Physician,Kavali,Andhra_Pradesh,11,12,1
4559,4570845,47,3,single,rented,no,Web_designer,Srinagar,Jammu_and_Kashmir,3,14,1
4560,9259353,37,18,single,rented,no,Petroleum_Engineer,Bally,West_Bengal,12,11,0
4561,5281427,29,7,single,rented,yes,Analyst,Gandhidham,Gujarat,3,13,0
4562,7164386,63,4,single,rented,no,Politician,Tirunelveli,Tamil_Nadu,3,10,0
4563,5495848,74,19,single,rented,no,Hotel_Manager,Hospet,Karnataka,13,13,0
4564,738842,38,4,single,owned,no,Official,Allahabad,Uttar_Pradesh[5],4,14,0
4565,2092893,50,2,single,rented,yes,Fashion_Designer,Thoothukudi,Tamil_Nadu,2,11,0
4566,6864774,32,16,single,rented,no,Mechanical_engineer,Begusarai,Bihar,9,13,0
4567,80183,72,4,single,rented,yes,Financial_Analyst,Srinagar,Jammu_and_Kashmir,4,13,1
4568,2175094,29,4,single,rented,yes,Economist,Srinagar,Jammu_and_Kashmir,4,11,0
4569,5666785,42,7,single,rented,no,Computer_hardware_engineer,Aurangabad,Maharashtra,7,12,0
4570,8234198,54,16,single,rented,no,Aviator,Yamunanagar,Haryana,3,13,0
4571,5296773,34,3,single,rented,no,Financial_Analyst,Pune,Maharashtra,3,13,0
4572,9912721,57,14,single,rented,no,Chemical_engineer,Muzaffarnagar,Uttar_Pradesh,5,14,1
4573,6073972,69,9,single,rented,no,Surgeon,Erode[17],Tamil_Nadu,3,14,0
4574,1242126,69,18,single,rented,no,Petroleum_Engineer,Tirunelveli,Tamil_Nadu,13,12,0
4575,9084072,22,10,single,rented,no,Technical_writer,Mysore[7][8][9],Karnataka,4,13,1
4576,3423124,69,10,single,rented,yes,Air_traffic_controller,Kolhapur,Maharashtra,10,10,0
4577,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,1
4578,2936274,49,4,single,rented,no,Design_Engineer,Pondicherry,Puducherry,4,10,1
4579,8224128,50,17,single,rented,yes,Mechanical_engineer,Madhyamgram,West_Bengal,5,11,0
4580,612456,54,16,single,rented,no,Financial_Analyst,Agartala,Tripura,9,11,1
4581,8545933,49,12,single,rented,yes,Technician,Ballia,Uttar_Pradesh,4,14,0
4582,1549623,53,16,single,rented,no,Technician,Bhimavaram,Andhra_Pradesh,14,14,0
4583,2368485,27,10,single,norent_noown,no,Army_officer,Kharagpur,West_Bengal,7,12,0
4584,5465985,35,9,single,rented,no,Official,Suryapet,Telangana,9,10,0
4585,4161972,41,16,single,owned,no,Civil_engineer,Hajipur[31],Bihar,9,11,0
4586,5723028,56,4,married,rented,no,Surgeon,Bettiah[33],Bihar,4,14,0
4587,5959009,50,10,single,rented,no,Computer_hardware_engineer,Rajahmundry[19][20],Andhra_Pradesh,7,10,0
4588,6164439,65,4,married,rented,no,Chef,Morbi,Gujarat,4,11,0
4589,5041519,63,18,married,rented,no,Civil_engineer,Jodhpur,Rajasthan,10,13,0
4590,4709710,50,1,single,rented,yes,Dentist,Jorhat,Assam,1,13,0
4591,9213176,50,13,single,rented,no,Army_officer,Ghaziabad,Uttar_Pradesh,3,14,1
4592,8755375,55,8,single,rented,no,Microbiologist,Karawal_Nagar,Delhi,5,14,0
4593,2596508,51,18,married,rented,no,Aviator,Latur,Maharashtra,4,14,0
4594,2986107,21,15,single,rented,no,Consultant,Aurangabad,Maharashtra,8,13,0
4595,8064081,55,18,single,rented,yes,Software_Developer,Bhiwani,Haryana,9,14,0
4596,1840139,74,6,single,rented,yes,Chef,Dhule,Maharashtra,6,13,0
4597,7578708,58,18,single,rented,yes,Surveyor,Gangtok,Sikkim,14,13,0
4598,2319268,51,7,single,rented,no,Flight_attendant,Kamarhati,West_Bengal,4,10,0
4599,6548891,30,5,single,rented,no,Psychologist,Sri_Ganganagar,Rajasthan,5,12,0
4600,8098496,77,15,single,rented,no,Army_officer,Nagaon,Assam,11,10,1
4601,5265885,75,4,married,rented,no,Surgeon,Surat,Gujarat,4,13,0
4602,2637175,25,6,married,rented,no,Surgeon,Hindupur,Andhra_Pradesh,6,11,0
4603,1753313,60,17,single,rented,no,Fashion_Designer,Rourkela,Odisha,14,10,0
4604,7177475,54,9,single,rented,yes,Artist,Kavali,Andhra_Pradesh,7,12,0
4605,5474047,34,3,single,rented,no,Surgeon,Vijayawada,Andhra_Pradesh,3,12,1
4606,9267569,48,11,single,rented,no,Dentist,Ghaziabad,Uttar_Pradesh,11,12,1
4607,3460313,77,18,single,rented,yes,Lawyer,Aligarh,Uttar_Pradesh,11,12,0
4608,4231253,79,19,single,rented,yes,Technician,Thrissur,Kerala,10,10,0
4609,205482,49,4,single,rented,no,Technical_writer,Mangalore,Karnataka,4,11,0
4610,3643652,56,2,single,rented,no,Biomedical_Engineer,Baranagar,West_Bengal,2,10,1
4611,4406338,78,17,single,rented,no,Fashion_Designer,Vadodara,Gujarat,10,10,0
4612,1393491,71,13,married,rented,no,Technical_writer,Agra,Uttar_Pradesh,9,13,0
4613,2417756,64,18,married,rented,no,Design_Engineer,Udaipur,Rajasthan,8,10,0
4614,5990216,38,5,single,rented,no,Secretary,Moradabad,Uttar_Pradesh,5,13,0
4615,1343772,76,20,single,rented,no,Analyst,Bhimavaram,Andhra_Pradesh,10,12,0
4616,8750833,50,19,single,rented,no,Engineer,Proddatur,Andhra_Pradesh,11,11,1
4617,5738912,76,9,married,rented,no,Hotel_Manager,Nellore[14][15],Andhra_Pradesh,9,14,0
4618,1178145,67,0,single,rented,no,Designer,Bijapur,Karnataka,0,11,0
4619,5510998,64,1,single,rented,yes,Architect,Haldia,West_Bengal,1,13,0
4620,8898404,23,5,single,rented,no,Aviator,Chapra,Bihar,5,12,0
4621,1781955,32,5,single,rented,no,Chef,Bellary,Karnataka,5,10,0
4622,4667477,64,7,single,rented,no,Chemical_engineer,Navi_Mumbai,Maharashtra,7,10,0
4623,9066167,25,11,single,rented,no,Hotel_Manager,Jorhat,Assam,5,12,0
4624,4668470,67,13,single,owned,no,Army_officer,Kamarhati,West_Bengal,9,10,0
4625,7176401,22,1,single,rented,no,Secretary,Rourkela,Odisha,1,11,0
4626,2681632,71,13,single,rented,yes,Police_officer,Raurkela_Industrial_Township,Odisha,4,12,0
4627,6382731,51,8,single,rented,yes,Surveyor,Dehradun,Uttarakhand,5,11,0
4628,520254,29,3,single,rented,no,Civil_engineer,Vellore,Tamil_Nadu,3,10,0
4629,3114997,48,20,single,rented,yes,Artist,Bidhannagar,West_Bengal,5,10,0
4630,2292434,43,17,single,rented,no,Air_traffic_controller,Giridih,Jharkhand,11,11,0
4631,416754,26,6,single,rented,no,Graphic_Designer,Tadipatri,Andhra_Pradesh,4,12,0
4632,3702706,74,20,single,rented,yes,Artist,Kurnool[18],Andhra_Pradesh,4,14,0
4633,6600394,66,10,single,rented,no,Chartered_Accountant,Pondicherry,Puducherry,5,10,0
4634,6201377,54,7,single,rented,no,Consultant,Bilaspur,Chhattisgarh,7,14,0
4635,245102,36,4,single,rented,no,Web_designer,Mango,Jharkhand,4,12,1
4636,365275,22,15,single,rented,no,Secretary,Panihati,West_Bengal,8,13,0
4637,247326,68,1,single,rented,no,Designer,Deoghar,Jharkhand,1,13,0
4638,3342118,78,9,single,rented,no,Biomedical_Engineer,Haridwar,Uttarakhand,6,11,0
4639,3756692,33,4,single,rented,yes,Aviator,Bellary,Karnataka,4,13,0
4640,7332667,76,8,single,rented,no,Fashion_Designer,Jaunpur,Uttar_Pradesh,5,10,0
4641,3390339,22,19,single,rented,no,Comedian,Davanagere,Karnataka,3,13,1
4642,9456793,35,10,single,rented,no,Petroleum_Engineer,Bhavnagar,Gujarat,10,13,0
4643,6896303,25,7,single,rented,no,Police_officer,Bhubaneswar,Odisha,7,13,1
4644,8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
4645,9192811,28,2,single,norent_noown,yes,Chemical_engineer,Khammam,Telangana,2,12,0
4646,8124550,31,20,single,rented,yes,Official,Howrah,West_Bengal,12,11,0
4647,1537922,28,5,single,rented,no,Official,Guntur[13],Andhra_Pradesh,5,12,0
4648,6810041,76,3,single,rented,no,Firefighter,Jaunpur,Uttar_Pradesh,3,14,0
4649,8170612,62,3,single,rented,no,Politician,Bathinda,Punjab,3,12,0
4650,8451500,69,7,married,rented,yes,Statistician,Khandwa,Madhya_Pradesh,7,13,0
4651,6658067,75,10,single,rented,no,Dentist,Panihati,West_Bengal,8,10,0
4652,5270503,28,20,single,rented,yes,Microbiologist,Bangalore,Karnataka,9,13,0
4653,1136298,22,6,single,rented,no,Web_designer,Solapur,Maharashtra,6,11,0
4654,3411403,43,14,single,rented,no,Magistrate,Tumkur,Karnataka,6,14,0
4655,8658313,44,2,single,rented,no,Psychologist,Chapra,Bihar,2,11,0
4656,4128007,74,11,single,rented,no,Surveyor,Madanapalle,Andhra_Pradesh,11,12,0
4657,5656977,24,1,single,rented,yes,Physician,Bahraich,Uttar_Pradesh,1,13,0
4658,8301578,59,3,single,rented,no,Artist,Bally,West_Bengal,3,11,0
4659,584444,50,15,single,rented,yes,Lawyer,Guna,Madhya_Pradesh,3,12,0
4660,281081,29,17,single,rented,no,Physician,Ambala,Haryana,6,13,0
4661,5720531,43,12,single,rented,no,Financial_Analyst,Dehradun,Uttarakhand,7,11,0
4662,2557545,21,13,single,rented,yes,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,6,14,1
4663,6906444,52,15,single,rented,no,Magistrate,Thanjavur,Tamil_Nadu,12,14,0
4664,6190341,79,13,single,rented,no,Dentist,Rajkot,Gujarat,4,11,0
4665,637100,58,3,single,rented,yes,Geologist,Kottayam,Kerala,3,11,0
4666,8446510,27,6,single,rented,no,Dentist,Vadodara,Gujarat,4,13,0
4667,6669896,60,15,single,rented,yes,Computer_hardware_engineer,Rampur,Uttar_Pradesh,14,12,0
4668,1956633,23,13,single,rented,no,Psychologist,Gandhidham,Gujarat,13,12,1
4669,9109625,55,5,single,rented,no,Surgeon,Ahmedabad,Gujarat,5,10,1
4670,579572,70,3,married,rented,yes,Statistician,Parbhani,Maharashtra,3,10,0
4671,2244337,26,6,single,rented,yes,Graphic_Designer,Moradabad,Uttar_Pradesh,6,12,1
4672,8492508,67,18,single,rented,no,Chemical_engineer,Dewas,Madhya_Pradesh,12,13,0
4673,4016035,35,19,single,rented,no,Police_officer,Patiala,Punjab,3,11,0
4674,3336849,22,2,single,rented,no,Librarian,Warangal[11][12],Telangana,2,14,0
4675,8189154,62,13,single,rented,yes,Army_officer,Bally,West_Bengal,12,12,0
4676,6147575,41,15,single,rented,yes,Hotel_Manager,Serampore,West_Bengal,4,12,0
4677,3762111,61,13,single,rented,yes,Comedian,North_Dumdum,West_Bengal,6,13,1
4678,1429614,73,6,single,rented,yes,Comedian,Madhyamgram,West_Bengal,6,14,0
4679,5155377,75,19,single,rented,yes,Industrial_Engineer,Orai,Uttar_Pradesh,5,12,1
4680,7806795,68,20,single,rented,yes,Technology_specialist,Satna,Madhya_Pradesh,9,10,0
4681,7071857,24,10,married,rented,no,Dentist,Bhilai,Chhattisgarh,3,13,0
4682,6751385,21,9,single,rented,no,Civil_engineer,Uluberia,West_Bengal,9,12,0
4683,9601253,51,15,single,rented,no,Politician,Ichalkaranji,Maharashtra,10,11,0
4684,8416838,61,16,single,rented,yes,Computer_hardware_engineer,Kalyan-Dombivli,Maharashtra,9,11,0
4685,1510736,37,12,single,rented,no,Chartered_Accountant,Amaravati,Andhra_Pradesh,5,12,1
4686,7548739,78,17,single,rented,yes,Analyst,Barasat,West_Bengal,9,13,0
4687,4703291,68,11,single,rented,yes,Economist,Bihar_Sharif,Bihar,11,14,0
4688,8072596,52,1,single,rented,yes,Computer_operator,Delhi_city,Delhi,1,13,1
4689,3183557,49,10,single,rented,yes,Aviator,Dharmavaram,Andhra_Pradesh,10,10,0
4690,5250888,30,10,single,rented,no,Statistician,Raebareli,Uttar_Pradesh,10,13,1
4691,9385403,56,18,single,rented,no,Computer_operator,Berhampur,Odisha,3,11,0
4692,3354920,51,12,single,rented,yes,Computer_hardware_engineer,Vadodara,Gujarat,4,11,0
4693,6315861,25,11,single,rented,no,Surveyor,Kochi,Kerala,5,14,0
4694,6623111,37,9,single,rented,no,Psychologist,Nadiad,Gujarat,9,13,0
4695,1655968,46,12,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,8,10,0
4696,1451174,69,5,married,rented,no,Financial_Analyst,Patna,Bihar,5,12,0
4697,8760061,30,19,single,rented,no,Mechanical_engineer,Mau,Uttar_Pradesh,12,14,0
4698,3732343,75,13,single,rented,no,Civil_servant,Srikakulam,Andhra_Pradesh,8,14,0
4699,7256900,55,9,single,rented,no,Hotel_Manager,Indore,Madhya_Pradesh,4,14,1
4700,8888670,23,5,single,rented,no,Physician,Jamnagar,Gujarat,5,12,0
4701,448021,54,11,single,rented,no,Flight_attendant,Solapur,Maharashtra,11,14,1
4702,2267970,64,5,single,rented,no,Civil_engineer,Hindupur,Andhra_Pradesh,5,10,0
4703,1951736,72,12,single,rented,yes,Chartered_Accountant,Berhampur,Odisha,11,11,0
4704,462027,45,3,single,rented,no,Artist,Hapur,Uttar_Pradesh,3,14,0
4705,4016515,56,13,married,rented,no,Artist,Shivpuri,Madhya_Pradesh,6,13,0
4706,3843088,44,10,single,rented,yes,Technical_writer,Agartala,Tripura,6,10,1
4707,5739138,62,3,single,rented,no,Computer_hardware_engineer,Bhatpara,West_Bengal,3,12,0
4708,5188656,67,19,single,rented,no,Physician,Mau,Uttar_Pradesh,6,12,0
4709,4367439,29,2,single,rented,no,Graphic_Designer,Davanagere,Karnataka,2,11,0
4710,3392005,61,11,single,rented,no,Petroleum_Engineer,Amroha,Uttar_Pradesh,6,13,0
4711,8454331,61,3,married,rented,no,Technical_writer,Rampur,Uttar_Pradesh,3,11,0
4712,5055709,57,3,single,owned,no,Technical_writer,Kurnool[18],Andhra_Pradesh,3,12,1
4713,2322708,25,5,married,rented,no,Chef,Dehri[30],Bihar,5,12,0
4714,8622588,45,18,single,owned,no,Surgeon,Agartala,Tripura,3,12,1
4715,1648740,77,14,single,rented,no,Industrial_Engineer,Jaipur,Rajasthan,6,13,0
4716,7708426,42,14,single,rented,no,Industrial_Engineer,Sirsa,Haryana,7,13,0
4717,7192207,41,12,single,rented,yes,Microbiologist,Shivpuri,Madhya_Pradesh,7,11,0
4718,2304556,51,12,single,rented,no,Police_officer,Nashik,Maharashtra,8,10,0
4719,5510241,78,14,single,rented,yes,Psychologist,Patiala,Punjab,11,11,0
4720,2881888,61,4,single,rented,yes,Technician,Bhiwandi,Maharashtra,4,14,1
4721,6814474,27,9,single,rented,yes,Computer_operator,Patna,Bihar,9,13,0
4722,7438038,33,6,single,norent_noown,no,Politician,Tenali,Andhra_Pradesh,6,12,0
4723,4277458,41,8,single,rented,no,Civil_engineer,Kumbakonam,Tamil_Nadu,8,11,0
4724,3203489,36,3,single,rented,yes,Computer_hardware_engineer,Salem,Tamil_Nadu,3,10,1
4725,2213823,73,4,single,rented,no,Industrial_Engineer,Pondicherry,Puducherry,4,13,0
4726,3632655,76,18,single,rented,no,Geologist,Ulhasnagar,Maharashtra,12,10,1
4727,1931735,34,0,single,rented,yes,Comedian,Hajipur[31],Bihar,0,10,0
4728,7731278,33,12,married,rented,no,Flight_attendant,Sambhal,Uttar_Pradesh,11,13,0
4729,4901643,42,5,single,rented,yes,Technical_writer,Kochi,Kerala,5,11,0
4730,9820919,25,1,single,rented,no,Statistician,Kulti,West_Bengal,1,13,0
4731,6666406,79,4,single,rented,no,Graphic_Designer,Rohtak,Haryana,4,12,0
4732,8753203,64,10,single,rented,yes,Official,Sambhal,Uttar_Pradesh,10,13,0
4733,6492131,24,1,single,rented,no,Fashion_Designer,Kolkata,West_Bengal,1,14,0
4734,5928263,42,11,married,rented,no,Police_officer,Gandhinagar,Gujarat,7,11,0
4735,2737450,33,14,single,rented,yes,Civil_engineer,Mira-Bhayandar,Maharashtra,14,13,0
4736,2955309,29,17,single,rented,yes,Hotel_Manager,Khammam,Telangana,12,11,0
4737,8064946,21,3,single,rented,yes,Microbiologist,Mangalore,Karnataka,3,12,0
4738,6537793,33,5,single,rented,no,Chartered_Accountant,Alwar,Rajasthan,5,10,0
4739,1598528,72,18,single,rented,no,Computer_operator,Bharatpur,Rajasthan,9,10,0
4740,6654721,54,14,single,rented,yes,Flight_attendant,Delhi_city,Delhi,8,13,0
4741,3941355,71,14,married,rented,no,Geologist,Noida,Uttar_Pradesh,12,10,0
4742,9137580,21,7,single,rented,no,Hotel_Manager,Aurangabad,Maharashtra,7,12,0
4743,9585622,79,15,single,rented,no,Software_Developer,Bidar,Karnataka,5,13,0
4744,904634,73,19,single,rented,no,Air_traffic_controller,Rajkot,Gujarat,7,12,0
4745,4164102,63,4,married,owned,no,Magistrate,Thanjavur,Tamil_Nadu,4,14,0
4746,7886872,62,12,single,owned,no,Psychologist,Kolkata,West_Bengal,8,11,0
